"Rewired version: 1.1.3.0"
"Editor Controller Name","Controller Name","Controller GUID","Element Identifier Id","Element Identifier Name","Element Identifier Type"
"Saitek X-55 Rhino Throttle","Saitek X-55 Rhino Throttle","bcb1ba29-5b37-46b4-8029-f1fbe4f1bd85","50","Mouse Nub Y","0"
"Saitek X-55 Rhino Throttle","Saitek X-55 Rhino Throttle","bcb1ba29-5b37-46b4-8029-f1fbe4f1bd85","51","Mouse Nub","100"
"Saitek X-55 Rhino Throttle","Saitek X-55 Rhino Throttle","bcb1ba29-5b37-46b4-8029-f1fbe4f1bd85","52","Top Hat","100"
"Saitek X-55 Rhino Throttle","Saitek X-55 Rhino Throttle","bcb1ba29-5b37-46b4-8029-f1fbe4f1bd85","53","Bottom Hat","100"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","0","Stick X","0"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","1","Stick Y","0"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","2","Stick Rotate","0"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","3","Grip Mini-Stick X (C)","0"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","4","Grip Mini-Stick Y (C)","0"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","5","Grip Mini-Stick Button (C)","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","6","Trigger","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","7","Top Thumb Button (A)","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","8","Side Button (B)","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","9","Pinky Button (D)","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","10","Pull Trigger","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","11","POV Up","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","12","POV Up-Right","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","13","POV Right","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","14","POV Down-Right","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","15","POV Down","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","16","POV Down-Left","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","17","POV Left","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","18","POV Up-Left","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","19","H1 Up","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","20","H1 Up-Right","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","21","H1 Right","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","22","H1 Down-Right","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","23","H1 Down","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","24","H1 Down-Left","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","25","H1 Left","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","26","H1 Up-Left","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","27","H2 Up","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","28","H2 Up-Right","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","29","H2 Right","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","30","H2 Down-Right","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","31","H2 Down","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","32","H2 Down-Left","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","33","H2 Left","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","34","H2 Up-Left","1"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","35","Stick","100"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","36","POV HAT","100"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","37","H1 HAT","100"
"Saitek X-56 Rhino Stick","Saitek X-56 Rhino Stick","d8e96a10-f86a-4364-aaa0-5d99fa017573","38","H2 HAT","100"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","0","Left Throttle","0"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","1","Right Throttle","0"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","2","Top Thumb Wheel","0"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","3","Bottom Thumb Wheel","0"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","4","RTY 3","0"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","5","RTY 4","0"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","6","MiniStick X","0"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","7","MiniStick Y ","0"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","8","MiniStick Button","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","9","Thumb Button (E)","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","10","Index Finger Button  (H)","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","11","Mid Finger Button  (I)","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","12","Pinky Switch Up (K)","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","13","Pinky Switch Down (K)","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","14","Slider","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","15","Top Thumb Wheel button (F)","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","16","Bottom Thumb Wheel button (G)","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","17","Pinky Wheel Forward","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","18","Pinky Wheel Backward","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","19","Mode 1","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","20","Mode 2","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","21","Mode 3 (S1)","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","22","SW1","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","23","SW2","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","24","SW3","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","25","SW4","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","26","SW5","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","27","SW6","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","28","TGL 1 Up","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","29","TGL 1 Down","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","30","TGL 2 Up","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","31","TGL 2 Down","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","32","TGL 3 Up","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","33","TGL 3 Down","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","34","TGL 4 Up","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","35","TGL 4 Down","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","36","Top HAT (H3) Up","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","37","Top HAT (H3) Up-Right","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","38","Top HAT (H3) Right","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","39","Top HAT (H3) Down-Right","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","40","Top HAT (H3) Down","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","41","Top HAT (H3) Down-Left","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","42","Top HAT (H3) Left","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","43","Top HAT (H3) Up-Left","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","44","Bottom HAT (H4) Up","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","45","Bottom HAT (H4) Up-Right","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","46","Bottom HAT (H4)  Right","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","47","Bottom HAT (H4)  Down-Right","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","48","Bottom HAT (H4)  Down","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","49","Bottom HAT (H4)  Down-Left","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","50","Bottom HAT (H4)  Left","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","51","Bottom HAT (H4)  Up-Left","1"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","52","Mini-Stick","100"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","53","Top HAT (H3) ","100"
"Saitek X-56 Rhino Throttle","Saitek X-56 Rhino Throttle","b47b59cb-38e7-4c11-b9bd-b2839d7803f4","54","Bottom HAT (H4) ","100"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","1","Stick X","0"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","2","Stick Y","0"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","3","Stick Rotate","0"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","4","Throttle","0"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","5","Trigger","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","6","Left Thumb","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","7","Middle Thumb","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","8","Right Thumb","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","9","F1","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","10","F2","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","11","F3","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","12","F4","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","13","Left Throttle Button","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","14","Right Throttle Button","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","15","Hat Up","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","20","Hat Up-Right","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","18","Hat Right","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","22","Hat Down-Right","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","16","Hat Down","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","21","Hat Down-Left","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","17","Hat Left","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","19","Hat Up-Left","1"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","23","Stick","100"
"Saitek JI3 Cyborg 3D Gold","Saitek JI3 Cyborg 3D Gold","6e9e03d9-b0be-4105-b1cb-f2fa09f56d03","24","Hat","100"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","0","Stick X","0"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","1","Stick Y","0"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","2","Stick Rotate","0"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","3","Throttle","0"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","4","Trigger","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","5","Button 2","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","6","Button 3","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","7","Button 4","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","8","Button 5","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","9","Button 6","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","10","Hat Up","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","11","Hat Up-Right","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","12","Hat Right","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","13","Hat Down-Right","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","14","Hat Down","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","15","Hat Down-Left","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","16","Hat Left","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","17","Hat Up-Left","1"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","18","Stick","100"
"Saitek ST290 Pro","Saitek ST290 Pro","d508c2d1-4ea2-4bb3-a90d-83164c0f9523","19","Hat","100"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","0","Stick X","0"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","1","Stick Y","0"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","2","Stick Rotate","0"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","3","Throttle","0"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","4","Trigger","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","5","Button 2","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","6","Button 3","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","7","Button 4","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","8","Button 5","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","9","Button 6","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","10","Hat Up","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","11","Hat Up-Right","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","12","Hat Right","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","13","Hat Down-Right","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","14","Hat Down","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","15","Hat Down-Left","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","16","Hat Left","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","17","Hat Up-Left","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","22","F1","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","23","F2","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","24","F3","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","25","F4","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","20","Left Shift","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","21","Right Shift","1"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","18","Stick","100"
"Saitek Cyborg Evo","Saitek Cyborg Evo","7ecda8cd-29fb-481e-9ef4-6c243620c899","19","Hat","100"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","0","Rotate Yoke","0"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","1","Yoke Z","0"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","2","Lever 1","0"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","3","Lever 2","0"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","4","Lever 3","0"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","5","A1","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","6","A2","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","7","B1","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","8","B2","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","9","C1","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","10","C2","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","11","D","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","12","E","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","13","Function","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","14","Start Stop","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","15","Reset","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","16","Mode 1","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","17","Mode 2","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","18","Mode 3","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","19","T1","1"
"Saitek Pro Flight Yoke","Saitek Pro Flight Yoke","6476e035-08d3-4b91-a336-f2e94ad89e6e","20","T2","1"
